customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
354,Owen Drew,owen.drew354@example.com,Australia,2024-01-20,Standard,291.05
355,Jonah Shaw,jonah.shaw355@example.com,India,2024-02-02,Standard,528.51
356,Nico Pike,nico.pike356@example.com,United States,2022-09-26,Standard,349.58
357,Wren Walsh,wren.walsh357@example.com,Japan,2025-02-11,Basic,141.62
358,Nico Pike,nico.pike358@example.com,Japan,2026-02-21,Standard,246.01
359,Jonah Snow,jonah.snow359@example.com,Canada,2022-10-03,Premium,4953.24
360,Piper Bell,piper.bell360@example.com,United Kingdom,2024-09-23,Standard,443.26
361,Ruby Cruz,ruby.cruz361@example.com,United States,2022-07-22,Basic,53.52
362,Noah Blair,noah.blair362@example.com,Germany,2025-07-13,Basic,31.55
363,Chloe Lang,chloe.lang363@example.com,United Kingdom,2025-02-21,Standard,780.71
364,Arlo Snow,arlo.snow364@example.com,United States,2022-09-06,Standard,510.18
365,Nico Hale,nico.hale365@example.com,United States,2025-03-25,Basic,176.43
366,Ethan Park,ethan.park366@example.com,United Kingdom,2024-11-11,Standard,688.96
367,Mila Lang,mila.lang367@example.com,United States,2025-06-10,Standard,425.55
368,Chloe Gray,chloe.gray368@example.com,Brazil,2025-08-04,Basic,110.55
369,Miles Gray,miles.gray369@example.com,Canada,2022-05-27,Standard,153.69
370,Ethan Lane,ethan.lane370@example.com,United Kingdom,2023-08-20,Standard,400.58
371,Asher Gray,asher.gray371@example.com,Brazil,2026-05-19,Standard,526.00
372,Hugo Dunn,hugo.dunn372@example.com,Canada,2022-12-09,Standard,291.02
373,Nico Hart,nico.hart373@example.com,United States,2023-05-31,Standard,154.94
374,Ivy Reed,ivy.reed374@example.com,United States,2024-08-27,Standard,768.84
375,Noah Hart,noah.hart375@example.com,Germany,2022-06-20,Basic,34.05
376,Ruby Finn,ruby.finn376@example.com,Australia,2024-03-09,Standard,455.49
377,Owen Cole,owen.cole377@example.com,Canada,2022-09-16,Basic,43.01
378,Lila Tate,lila.tate378@example.com,United States,2024-01-01,Standard,476.24
379,Nico York,nico.york379@example.com,Brazil,2023-07-12,Standard,768.98
380,Chloe Nash,chloe.nash380@example.com,India,2022-12-29,Basic,193.60
381,Asher Vale,asher.vale381@example.com,Australia,2025-03-01,Standard,620.13
382,Lila Gray,lila.gray382@example.com,United Kingdom,2023-12-13,Standard,681.31
383,Theo Cole,theo.cole383@example.com,Canada,2024-01-20,Basic,135.07
384,Ruby Nash,ruby.nash384@example.com,United States,2026-07-28,Standard,228.65
385,Leo Frost,leo.frost385@example.com,United States,2024-10-04,Standard,675.30
386,Caleb Hart,caleb.hart386@example.com,Japan,2025-05-07,Basic,75.76
387,Silas Hart,silas.hart387@example.com,United States,2025-02-22,Standard,622.92
388,Ella Cole,ella.cole388@example.com,India,2024-03-09,Standard,545.92
389,Owen Drew,owen.drew389@example.com,Australia,2024-11-24,Premium,4508.38
390,Silas Zane,silas.zane390@example.com,India,2023-07-11,Standard,423.13
391,Piper Lang,piper.lang391@example.com,United States,2023-01-21,Standard,139.73
392,Ethan Nash,ethan.nash392@example.com,Australia,2025-06-19,Standard,643.45
393,Ruby Kerr,ruby.kerr393@example.com,United States,2022-02-09,Standard,249.42
394,Noah Cruz,noah.cruz394@example.com,Mexico,2023-08-01,Premium,1911.35
395,Zoe Kerr,zoe.kerr395@example.com,United States,2022-07-04,Standard,247.50
396,Ava York,ava.york396@example.com,Canada,2026-05-29,Standard,703.25
397,Leo Vale,leo.vale397@example.com,United States,2022-06-14,Basic,47.87
398,Noah Drew,noah.drew398@example.com,United States,2024-08-20,Basic,59.50
399,Ivy Young,ivy.young399@example.com,Japan,2026-08-24,Basic,4.13
400,Liam Park,liam.park400@example.com,Canada,2024-06-26,Basic,80.99
401,Hugo Brooks,hugo.brooks401@example.com,India,2022-07-12,Standard,733.06
402,Felix Blair,felix.blair402@example.com,India,2023-10-02,Standard,473.44
403,Ethan Gray,ethan.gray403@example.com,India,2025-01-30,Basic,170.69
404,Liam Drew,liam.drew404@example.com,United Kingdom,2024-01-09,Standard,118.27
405,Nico Hale,nico.hale405@example.com,United States,2025-07-20,Standard,619.06
406,Nora Hart,nora.hart406@example.com,United States,2022-09-03,Standard,568.79
407,Silas Cole,silas.cole407@example.com,United States,2026-05-24,Premium,4121.52
408,Jonah Kerr,jonah.kerr408@example.com,United Kingdom,2022-07-03,Standard,376.00
409,Ethan York,ethan.york409@example.com,Australia,2026-04-05,Premium,3777.49
410,Noah Brooks,noah.brooks410@example.com,United States,2025-01-03,Standard,190.76
411,Zoe York,zoe.york411@example.com,Mexico,2026-06-03,Standard,505.23
412,Silas Young,silas.young412@example.com,United States,2025-11-12,Standard,545.14
413,Leo Lang,leo.lang413@example.com,Brazil,2024-09-20,Standard,623.44
414,Theo Frost,theo.frost414@example.com,Germany,2025-03-06,Standard,294.61
415,Theo Moss,theo.moss415@example.com,Germany,2026-08-30,Standard,776.82
416,Ethan Quinn,ethan.quinn416@example.com,Canada,2026-08-06,Standard,395.17
417,Theo Moss,theo.moss417@example.com,India,2024-11-02,Standard,546.81
418,Hugo Reed,hugo.reed418@example.com,Australia,2024-01-16,Basic,78.24
419,Nora Lang,nora.lang419@example.com,Spain,2026-08-05,Premium,2531.56
420,Ivy Bell,ivy.bell420@example.com,India,2022-11-12,Basic,92.77
421,Nora Shaw,nora.shaw421@example.com,United States,2024-12-07,Standard,137.39
422,Noah Tate,noah.tate422@example.com,United States,2022-03-06,Basic,66.21
423,Liam York,liam.york423@example.com,United States,2025-08-07,Standard,559.34
424,Felix York,felix.york424@example.com,India,2023-06-09,Standard,114.33
425,Leo Cole,leo.cole425@example.com,United States,2023-03-04,Standard,694.09
426,Arlo Young,arlo.young426@example.com,Germany,2025-08-01,Basic,19.89
427,Leo Cruz,leo.cruz427@example.com,Brazil,2026-08-11,Basic,120.93
428,Silas Kerr,silas.kerr428@example.com,Australia,2024-12-19,Premium,713.13
429,Hugo Quinn,hugo.quinn429@example.com,United States,2023-03-19,Basic,170.22
430,Liam Walsh,liam.walsh430@example.com,Germany,2023-01-24,Basic,63.28
431,Lila Hale,lila.hale431@example.com,Australia,2023-01-02,Standard,781.93
432,Hugo Cruz,hugo.cruz432@example.com,United States,2025-07-31,Standard,519.18
433,Felix Vale,felix.vale433@example.com,Canada,2022-08-02,Basic,54.66
434,Silas Reed,silas.reed434@example.com,Germany,2025-09-08,Standard,257.32
435,Theo Finn,theo.finn435@example.com,United Kingdom,2023-10-08,Standard,771.00
436,Nora West,nora.west436@example.com,India,2024-05-31,Standard,473.95
437,Asher Cole,asher.cole437@example.com,United States,2026-04-18,Standard,771.20
438,Arlo Lang,arlo.lang438@example.com,Spain,2024-07-05,Standard,570.47
439,Ava Lang,ava.lang439@example.com,United Kingdom,2022-02-03,Premium,3213.76
440,Zoe Young,zoe.young440@example.com,United Kingdom,2023-03-31,Standard,331.57
441,Nico Lane,nico.lane441@example.com,Japan,2025-11-13,Premium,4811.41
442,Ruby Zane,ruby.zane442@example.com,France,2025-03-16,Standard,252.78
443,Liam Brooks,liam.brooks443@example.com,United States,2023-06-27,Standard,531.14
444,Jade Dunn,jade.dunn444@example.com,United States,2023-09-08,Standard,170.46
445,Sadie Pike,sadie.pike445@example.com,United States,2022-06-08,Standard,475.58
446,Silas York,silas.york446@example.com,Japan,2025-11-13,Standard,174.99
447,Asher Gray,asher.gray447@example.com,India,2025-03-26,Standard,550.10
448,Mia Park,mia.park448@example.com,India,2023-12-14,Premium,4784.17
449,Miles Shaw,miles.shaw449@example.com,United States,2026-04-27,Basic,74.29
450,Hugo Gray,hugo.gray450@example.com,Netherlands,2025-07-22,Basic,125.33
451,Noah Frost,noah.frost451@example.com,United Kingdom,2025-03-02,Standard,246.05
452,Nora Bell,nora.bell452@example.com,United States,2025-10-11,Basic,128.73
453,Chloe Park,chloe.park453@example.com,Germany,2023-03-31,Standard,616.14
454,Caleb Snow,caleb.snow454@example.com,United States,2022-06-19,Standard,673.71
455,Sadie Lang,sadie.lang455@example.com,Canada,2022-06-24,Premium,2589.42
456,Lila Shaw,lila.shaw456@example.com,United States,2022-10-04,Basic,157.58
457,Theo Blair,theo.blair457@example.com,Australia,2023-02-06,Standard,785.53
458,Asher Lang,asher.lang458@example.com,United States,2023-06-30,Standard,613.69
459,Nora Hale,nora.hale459@example.com,United States,2025-10-07,Basic,135.52
460,Miles Moss,miles.moss460@example.com,United Kingdom,2025-05-01,Standard,81.72
461,Mila Frost,mila.frost461@example.com,United Kingdom,2026-08-10,Standard,629.61
462,Asher Nash,asher.nash462@example.com,Netherlands,2023-04-24,Standard,311.73
463,Felix Moss,felix.moss463@example.com,India,2022-06-25,Standard,197.28
464,Hugo Brooks,hugo.brooks464@example.com,Australia,2022-10-30,Standard,427.07
465,Ava Lane,ava.lane465@example.com,United States,2024-07-10,Basic,154.39
466,Ava Lane,ava.lane466@example.com,Germany,2023-02-22,Standard,766.20
467,Lila Park,lila.park467@example.com,Germany,2026-02-03,Standard,235.26
468,Iris Kerr,iris.kerr468@example.com,United Kingdom,2025-09-20,Basic,172.62
469,Noah Drew,noah.drew469@example.com,United Kingdom,2026-06-05,Standard,405.57
470,Noah Vale,noah.vale470@example.com,United States,2024-03-06,Basic,88.90
471,Felix West,felix.west471@example.com,United Kingdom,2022-08-09,Basic,6.25
472,Caleb West,caleb.west472@example.com,Canada,2024-02-19,Basic,166.63
473,Iris Walsh,iris.walsh473@example.com,Germany,2025-05-07,Basic,174.18
474,Mia Reed,mia.reed474@example.com,Spain,2025-02-22,Standard,78.16
475,Noah Cole,noah.cole475@example.com,United Kingdom,2024-09-30,Basic,128.90
476,Hugo Reed,hugo.reed476@example.com,India,2023-12-29,Premium,3778.01
477,Caleb Cole,caleb.cole477@example.com,Mexico,2023-07-19,Basic,20.31
478,Piper Drew,piper.drew478@example.com,Brazil,2026-07-27,Basic,9.65
479,Theo Drew,theo.drew479@example.com,United Kingdom,2024-03-15,Standard,229.91
480,Mia Lang,mia.lang480@example.com,Spain,2025-06-08,Standard,348.09
481,Miles Cole,miles.cole481@example.com,Canada,2023-10-02,Standard,481.60
482,Chloe Cruz,chloe.cruz482@example.com,Australia,2025-04-04,Standard,759.56
483,Felix Snow,felix.snow483@example.com,United States,2025-11-11,Standard,736.56
484,Arlo Nash,arlo.nash484@example.com,Netherlands,2026-04-27,Standard,240.25
485,Piper Zane,piper.zane485@example.com,United States,2022-05-19,Standard,780.51
486,Theo Lang,theo.lang486@example.com,United Kingdom,2022-10-26,Premium,4311.99
487,Ava Park,ava.park487@example.com,Mexico,2024-04-22,Standard,447.60
488,Chloe Lang,chloe.lang488@example.com,Brazil,2026-02-21,Basic,89.71
489,Zoe Park,zoe.park489@example.com,United States,2022-02-23,Standard,399.78
490,Asher Dunn,asher.dunn490@example.com,France,2023-04-18,Standard,84.18
491,Leo Quinn,leo.quinn491@example.com,Germany,2024-10-25,Basic,198.15
492,Jonah Kerr,jonah.kerr492@example.com,United States,2024-03-04,Standard,694.14
493,Jonah Nash,jonah.nash493@example.com,United States,2024-04-16,Standard,69.67
494,Arlo Drew,arlo.drew494@example.com,United States,2025-10-06,Basic,66.46
495,Mila Blair,mila.blair495@example.com,Netherlands,2024-06-18,Premium,3735.16
496,Jonah Kerr,jonah.kerr496@example.com,Canada,2023-05-21,Standard,610.40
497,Ella Park,ella.park497@example.com,India,2024-02-19,Premium,4275.92
498,Nora Pike,nora.pike498@example.com,India,2025-05-01,Standard,752.75
499,Lila Gray,lila.gray499@example.com,India,2024-12-02,Basic,35.82
500,Chloe Vale,chloe.vale500@example.com,United States,2023-05-19,Basic,169.96
501,Theo Pike,theo.pike501@example.com,United States,2024-03-04,Basic,169.12
502,Mila Gray,mila.gray502@example.com,United States,2024-06-19,Basic,130.42
503,Jade Frost,jade.frost503@example.com,United Kingdom,2022-12-07,Basic,138.43
504,Caleb Finn,caleb.finn504@example.com,India,2022-10-19,Basic,151.90
505,Wren Gray,wren.gray505@example.com,India,2022-08-20,Standard,285.62
506,Mila Dunn,mila.dunn506@example.com,India,2022-10-05,Basic,128.80
507,Miles Lane,miles.lane507@example.com,United States,2025-04-23,Standard,314.67
508,Jade Vale,jade.vale508@example.com,United Kingdom,2025-08-21,Premium,4230.15
509,Silas Reed,silas.reed509@example.com,United States,2022-08-22,Basic,147.25
510,Piper Moss,piper.moss510@example.com,India,2026-01-28,Premium,4647.46
511,Lila Finn,lila.finn511@example.com,United Kingdom,2024-02-19,Basic,14.38
512,Mila Reed,mila.reed512@example.com,France,2025-09-12,Basic,49.18
513,Ethan West,ethan.west513@example.com,India,2022-04-16,Standard,599.95
514,Caleb Frost,caleb.frost514@example.com,Spain,2023-08-15,Basic,59.21
515,Liam Young,liam.young515@example.com,United States,2025-06-29,Standard,381.75
516,Ava Vale,ava.vale516@example.com,Germany,2026-07-12,Standard,57.53
517,Asher Young,asher.young517@example.com,United States,2025-09-12,Standard,673.52
518,Chloe Shaw,chloe.shaw518@example.com,France,2022-01-14,Standard,370.75
519,Jade Cruz,jade.cruz519@example.com,Australia,2026-08-07,Standard,322.15
520,Noah Reed,noah.reed520@example.com,Australia,2022-03-17,Standard,240.54
521,Nico Brooks,nico.brooks521@example.com,Japan,2023-09-04,Basic,108.49
522,Arlo Quinn,arlo.quinn522@example.com,Canada,2023-01-01,Premium,1345.86
523,Felix Frost,felix.frost523@example.com,India,2025-05-03,Standard,786.85
524,Ethan Vale,ethan.vale524@example.com,United Kingdom,2022-03-15,Basic,30.51
525,Mila Frost,,Brazil,2026-08-07,Standard,138.69
526,Mila Shaw,mila.shaw526@example.com,United States,2024-08-22,Basic,44.08
527,Liam Kerr,liam.kerr527@example.com,United Kingdom,2024-04-27,Basic,171.91
528,Ivy Kerr,ivy.kerr528@example.com,United States,2025-03-16,Standard,743.30
529,Mia York,mia.york529@example.com,France,2026-06-03,Basic,94.10
530,Miles Finn,miles.finn530@example.com,United States,2025-03-23,Basic,115.95
531,Arlo Nash,arlo.nash531@example.com,Germany,2026-02-02,Standard,702.39
532,Jonah Snow,jonah.snow532@example.com,France,2025-12-22,Standard,430.74
533,Ivy Hart,ivy.hart533@example.com,Germany,2026-06-20,Premium,1118.27
534,Hugo West,hugo.west534@example.com,Australia,2024-04-29,Standard,592.69
535,Noah Lane,noah.lane535@example.com,Japan,2023-03-11,Standard,64.80
536,Piper Blair,piper.blair536@example.com,United States,2022-05-19,Basic,100.85
537,Caleb Bell,caleb.bell537@example.com,India,2022-08-22,Standard,486.84
538,Nora Pike,nora.pike538@example.com,Australia,2022-03-01,Basic,57.55
539,Ivy Lane,ivy.lane539@example.com,Netherlands,2024-09-08,Basic,155.48
540,Silas Brooks,silas.brooks540@example.com,Germany,2025-07-08,Standard,653.74
541,Jade West,jade.west541@example.com,United Kingdom,2026-05-25,Standard,592.57
542,Arlo Lang,arlo.lang542@example.com,Germany,2025-03-03,Premium,4300.90
543,Felix Lane,felix.lane543@example.com,United States,2025-03-28,Standard,484.79
544,Silas Zane,silas.zane544@example.com,United Kingdom,2022-11-02,Basic,91.90
545,Wren Hart,wren.hart545@example.com,United Kingdom,2024-12-30,Standard,267.53
546,Sadie Finn,sadie.finn546@example.com,France,2026-05-22,Standard,454.07
547,Iris West,iris.west547@example.com,United States,2024-04-27,Standard,163.76
548,Jonah Young,jonah.young548@example.com,Canada,2023-09-12,Standard,333.29
549,Lila Frost,lila.frost549@example.com,United Kingdom,2022-03-18,Standard,314.89
550,Arlo Quinn,arlo.quinn550@example.com,United States,2024-09-15,Standard,705.43
551,Zoe Blair,zoe.blair551@example.com,Germany,2024-12-08,Standard,456.79
552,Mila Lane,mila.lane552@example.com,Brazil,2026-08-11,Standard,726.52
553,Felix Nash,felix.nash553@example.com,United States,2024-03-04,Standard,734.64
554,Liam Hart,liam.hart554@example.com,United States,2025-05-02,Standard,164.13
555,Nora Vale,nora.vale555@example.com,United States,2026-04-19,Basic,102.39
556,Ava Dunn,ava.dunn556@example.com,Australia,2023-03-06,Basic,105.14
557,Ivy Blair,ivy.blair557@example.com,Germany,2026-05-02,Standard,628.17
558,Felix Walsh,felix.walsh558@example.com,United States,2022-08-23,Standard,69.99
559,Asher Cruz,asher.cruz559@example.com,United States,2023-12-19,Standard,770.06
560,Nora Drew,nora.drew560@example.com,India,2023-08-04,Standard,370.89
561,Ethan Quinn,ethan.quinn561@example.com,Brazil,2025-01-12,Standard,631.49
562,Noah Nash,noah.nash562@example.com,Netherlands,2022-04-14,Premium,1055.36
563,Ella Brooks,ella.brooks563@example.com,Canada,2025-12-14,Premium,3625.39
564,Jade Dunn,jade.dunn564@example.com,India,2024-07-02,Standard,516.12
565,Caleb Lane,caleb.lane565@example.com,India,2025-10-05,Basic,174.81
566,Mia Zane,mia.zane566@example.com,Germany,2022-09-27,Basic,30.44
567,Wren Snow,wren.snow567@example.com,Germany,2024-07-22,Basic,101.70
568,Felix Gray,felix.gray568@example.com,Germany,2023-04-20,Basic,73.33
569,Zoe West,zoe.west569@example.com,United States,2024-01-15,Basic,128.47
570,Ethan Kerr,ethan.kerr570@example.com,United Kingdom,2023-10-28,Basic,148.53
571,Jonah Hart,jonah.hart571@example.com,United States,2024-09-07,Premium,2918.23
572,Nico Reed,nico.reed572@example.com,United Kingdom,2025-03-22,Standard,216.97
573,Lila Walsh,lila.walsh573@example.com,India,2022-08-08,Standard,477.12
574,Theo Gray,theo.gray574@example.com,United Kingdom,2024-08-02,Premium,2601.43
575,Sadie Shaw,sadie.shaw575@example.com,United States,2022-11-22,Standard,682.25
576,Ella Quinn,ella.quinn576@example.com,Japan,2025-04-25,Standard,615.11
577,Silas Shaw,silas.shaw577@example.com,United Kingdom,2025-11-22,Standard,359.53
578,Ethan Hale,ethan.hale578@example.com,India,2025-12-28,Basic,188.15
579,Wren York,wren.york579@example.com,France,2023-10-29,Premium,3410.25
580,Liam Tate,liam.tate580@example.com,United Kingdom,2024-04-11,Standard,141.23
581,Asher Walsh,asher.walsh581@example.com,France,2026-08-07,Basic,124.16
582,Nora York,nora.york582@example.com,United States,2023-03-22,Standard,232.08
583,Jade Dunn,jade.dunn583@example.com,Australia,2022-01-01,Basic,48.07
584,Felix Nash,felix.nash584@example.com,United Kingdom,2025-06-14,Standard,636.10
585,Ivy Blair,ivy.blair585@example.com,United Kingdom,2025-03-13,Basic,99.79
586,Arlo Zane,arlo.zane586@example.com,Mexico,2023-12-07,Standard,167.03
587,Sadie Hart,sadie.hart587@example.com,Germany,2022-09-19,Standard,435.59
588,Noah Moss,noah.moss588@example.com,Spain,2022-01-02,Basic,183.51
589,Wren Moss,wren.moss589@example.com,United Kingdom,2022-03-05,Premium,1733.34
590,Miles Kerr,miles.kerr590@example.com,Australia,2025-12-28,Standard,551.73
591,Ella Pike,ella.pike591@example.com,United States,2022-12-22,Standard,672.42
592,Zoe Blair,zoe.blair592@example.com,Japan,2024-01-08,Standard,596.87
593,Zoe Frost,zoe.frost593@example.com,India,2022-10-03,Basic,3.80
594,Mia Gray,mia.gray594@example.com,India,2024-09-23,Premium,3949.43
595,Miles Nash,miles.nash595@example.com,Australia,2024-05-01,Premium,2890.90
596,Jade Snow,jade.snow596@example.com,Netherlands,2025-06-30,Basic,58.91
597,Chloe Bell,chloe.bell597@example.com,Japan,2024-02-27,Standard,515.70
598,Owen Reed,owen.reed598@example.com,United States,2024-10-17,Standard,360.31
